"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"East Asia & Pacific","EAS","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","17169816322.5893","17965628153.784","17237223898.6829","19303718843.4033","21771640995.0095","23727466784.9494","25969020210.8681","29138182370.4929","32218809206.2932","36245154273.8546","43222341441.1555","46546440417.473","54096088939.9569","83886213240.4298","132332138787.227","127428489147.224","142537847024.444","160129212218.425","191284591455.6","253841840320.142","325414600966.398","350184011750.937","334592681834.002","330804171785.512","361824724216.357","360446811290.638","366929106085.703","448097883841.445","574255468588.746","653803042885.317","722330273184.645","793423747910.022","858464287439.456","943337444223.3","1100365590483.41","1343051078731.9","1409084176713.14","1426216093799.73","1179851764411.33","1290989175161.3","1596814099776.62","1479236216460.06","1572328501324.97","1869589467854.38","2344967104547.92","2692069331514.31","3091853940703.36","3519059912868.43","4164490606474.1","3347202568878.61","4419976256450.7","5385632900774.76","5614132436319.21","5761695365332.7","5743290000000","4935619000000","4719038000000","5402258000000","6072236000000","5857118000000","5576829000000","7139546000000","7734970000000",
"Europe & Central Asia (excluding high income)","ECA","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94021063650.8235","98117516171.0821","109860541575.251","145789670779.304","167360443076.65","177633772660.29","157650064118.258","127351479820.98","154862316003.559","155271545793.868","177441621616.617","230017263128.526","307572540317.975","377513442906.508","474444815878.266","623695190246.828","796104567989.001","537534245042.556","668245349493.798","865277886445.969","888747620694.197","916444903799.685","842534196506.717","626700933237.871","606227891566.862","726228334058.384","765451821969.27","768105604422.72","734229905480.174","922965224158.976","986223594381.312",
"Europe & Central Asia","ECS","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","65762587524.5481","70413032432.2048","76752887861.0524","85086932601.0626","95322705671.008","103344262950.256","111470961028.719","116107441707.151","126315241909.208","147195976066.374","172140630680.157","191008832800.173","227414977363.177","315916102267.718","435406334906.137","452354574605.702","509783164837.857","570818541617","659279667304.448","853807288374.005","1017150376963.32","910114148124.94","861871180143.134","827865509054.594","841525818953.952","878290744676.729","1035821904595.91","1260765711276.71","1412900614617.21","1516355771347.93","1824830809896.52","1846698135204.32","1930513363427.82","1713082132423.85","1948164440073.81","2367521952276.68","2464657681488.54","2475792421563.79","2604041383137.36","2597626617118.02","2784708581279.18","2756360697931.22","2897266205644.66","3500936968666.88","4240446488535.14","4718855073410.74","5449080071215.62","6424787233824.06","7308757538436.62","5466373927543.24","6232037978023.7","7380664607008.02","7118213397504.38","7224410681888.02","7225791702814.15","6175469137202.22","6187676068975.09","6857284649690.4","7531405830281.01","7345449830831.08","6877085812217.29","8515907528403.77","9693604813125.79",
"Ecuador","ECU","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","114000000","107000000","97000000","128000000","151000000","165000000","174000000","214000000","255000000","242000000","274000000","340000000","319000000","397000000","678000000","987000000","958000000","1189000000","1505000000","1600000000","2253000000","2246000000","2169000000","1487000000","1616000000","1767000000","1810000000","2252000000","1714000000","1855000000","1862000000","2397000000","2501000000","2562000000","3690000000","4193000000","3935000000","4955000000","5576000000","3017000000","3721000000","5363000000","6431000000","6703000000","8226000000","10287000000","12114000000","13893000000","18852000000","15090000000","20591000000","24438000000","25477000000","27146000000","27726000000","21518000000","16324000000","20010000000","23177000000","22564000000","17918000000","25690000000","33049000000",
"Egypt, Arab Rep.","EGY","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","668000000","700000000","743000000","916000000","953000000","934000000","1071000000","792000000","666000000","638000000","787000000","920000000","899000000","915000000","2351000000","3934000000","3807000000","4815000000","6727000000","3837000000","4860000000","8782000000","9078000000","10275000000","10766000000","11104000000","11502000000","16225000000","23298000000","18774000000","9216000000","7862000000","8245000000","8214000000","10185000000","11739000000","13019000000","13211000000","16166000000","16022000000","14578000000","13376000000","12770000000","12950000000","15950000000","22449000000","27300000000","37100000000","48382000000","44946000000","52923000000","58903000000","69200000000","66180000000","66786000000","63574000000","55789000000","61627000000","72000000000","70991000000","59949000000","73400000000","85758000000",
"Euro area","EMU","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","35778482497.3441","39380169575.0672","43679029924.1572","49360992085.7978","55032833990.2734","61171332197.3574","66730726799.9996","68236396171.5486","75406036136.4447","91510738705.0211","108181051201.819","121027030963.264","145866639938.257","202707626542.012","278130529773.731","287016115564.605","331567736550.989","372100490969.848","433449489904.102","569849191501.008","684753466879.445","612854662087.183","582268995988.504","551595620994.396","556485954151.129","577552956149.612","682805879611.691","841955919315.525","937037984326.774","1024759248960.01","1273230678402.17","1314945253963.3","1380130954836.11","1184598743923.75","1345507095831.99","1638723859936.52","1673941105846.72","1646512449296.9","1761037544316.45","1788454000000","1913280000000","1882030000000","1950392000000","2380435000000","2851108000000","3135558000000","3557992000000","4175772000000","4705282000000","3562688000000","4002092000000","4688558000000","4351317000000","4419249000000","4469115000000","3835842000000","3833516000000","4264771000000","4740489000000","4559978000000","4204984000000","5306973000000","6118472000000",
"Eritrea","ERI","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","351000000","349000000","489000000","454000000","553000000","525000000","508000000","510000000","471000000","423000000","538000000","433000000","480000000","490000000","495000000","510000000","600000000","590000000","660000000","950000000","970000000","1040000000","1130000000","1020000000","957000000","1026000000","1065000000","1147000000","980000000","1195000000","1431000000",
"Spain","ESP","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","722000000","1092000000","1570000000","1955000000","2255000000","3040000000","3591000000","3441000000","3505000000","4233000000","4747000000","5009000000","6829000000","9667000000","15428000000","16265000000","17474000000","17836000000","18712000000","25438000000","34078000000","32150000000","31465000000","29193000000","28831000000","29963000000","35057000000","49113000000","59643000000","71469000000","87715000000","93306000000","99758000000","77525000000","88863000000","113537000000","121221000000","115670000000","136662000000","135346000000","156143000000","154650000000","165105000000","208602000000","258331000000","288786000000","328696000000","389301000000","420803000000","293218000000","327016000000","376606000000","337338000000","340598000000","358860000000","311851000000","310921000000","351981000000","390562000000","372750000000","326192000000","419700000000","493354000000",
"Estonia","EST","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","412000000","895000000","1654000000","2546000000","3224000000","4437000000","4787000000","4109000000","5052000000","5230000000","5863000000","7967000000","8336000000","10238000000","13449000000","15677000000","16026000000","10140000000","12287000000","17459000000","18085000000","18464000000","18296000000","14521000000","14959000000","16674000000","19140000000","18025000000","17323000000","23600000000","25801000000",
"Ethiopia","ETH","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","88000000","95000000","104000000","111000000","123000000","150000000","162000000","143000000","173000000","155000000","172000000","188000000","189000000","214000000","283000000","313000000","352000000","352000000","455000000","567000000","716000000","739000000","786000000","875000000","942000000","993000000","1102000000","1066000000","1129000000","943000000","1081000000","472000000","839000000","787000000","1033000000","1145000000","1401000000","1113000000","1517000000","1538000000","1260000000","1811000000","1594000000","2686000000","2874000000","4095000000","5207000000","5809000000","8277000000","7668000000","8602000000","8896000000","11913000000","12072000000","15357000000","16702000000","16429000000","15761000000","15305000000","14554000000","13115000000","15973000000","18809000000",
"European Union","EUU","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","45409414529.4456","49633965070.3451","55094804655.4632","61635426748.2365","69026138302.1984","76341411453.6441","83070066579.5546","85797108533.1949","94125733360.2296","112449383547.49","132503613207.394","147196086557.127","176548380813.714","245104999506.222","337662289661.902","354102231678.872","404357719110.245","449722095787.443","518936267122.778","674478993647.839","802701758999.024","718246778462.831","676774798166.201","644025523903.78","649654129488.523","677221798849.767","795902169255.822","968472581769.696","1072039374907.5","1160922702266.01","1412497389247.72","1455748364708.16","1523618156153.88","1319963741897.46","1507486763110.6","1841030992272.29","1893022960706.25","1873460682825.15","2002907883608.39","2028842000000","2172471000000","2142644000000","2237896000000","2738275000000","3303655000000","3644819000000","4165395000000","4932361000000","5594618000000","4196951000000","4734658000000","5558134000000","5167075000000","5258989000000","5348796000000","4609273000000","4621872000000","5161125000000","5752013000000","5544411000000","5156031000000","6508260000000","7462585000000",
"Fragile and conflict affected situations","FCS","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","5375915111.93566","5484845923.60035","5605747154.1293","5764953725.02386","6414947469.35275","6835109171.488","6863838176.76221","6892567182.03641","7510240795.43182","8115943989.96299","9135823677.19727","10961312553.9957","12310378759.997","15662096041.9876","24832633933.8912","35323509026.5218","37850464448.7654","49076323259.6611","55599004498.7921","59074017095.0845","85841070717.4389","103358801595.912","94741777708.3734","69770482758.8202","65031658259.4778","59750604030.8598","54708944826.2045","52082781413.3333","62715511402.6383","54854718118.6533","53527462596.0838","56736290979.1816","61011941307.9631","62526788127.4035","62407935727.2547","74673711935.5934","79840663647.3253","86695527954.1529","86745571070.0051","82828654689.6627","89276918680.1917","102256851854.337","92369166213.8877","102678048079.426","144968084978.529","179777167717.551","210221579636.939","268125310145.59","348689511961.134","288223411488.954","336743932687.839","398404278730.182","429486940461.697","443002635096.635","410041665598.274","348755106966.296","281926290993.452","291517738414.841","334617821568.161","363452552884.698","296526463995.692","367081157129.778","392500085636.183",
"Finland","FIN","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","1064000000","1154000000","1228000000","1208000000","1505000000","1646000000","1726000000","1676000000","1592000000","2025000000","2638000000","2807000000","3165000000","4341000000","6813000000","7628000000","7392000000","7608000000","7866000000","11398000000","15635000000","14192000000","13401000000","12826000000","12433000000","13232000000","15339000000","19634000000","21130000000","24436000000","27001000000","21809000000","21208000000","18034000000","23275000000","29470000000","31422000000","31611000000","32960000000","32114000000","34443000000","32639000000","34218000000","42513000000","51443000000","58766000000","69375000000","81704000000","91781000000","60889000000","68803000000","84264000000","76468000000","77570000000","76765000000","60430000000","60841000000","70586000000","78624000000","73716000000","68268000000","86013000000","97064000000",
"Fiji","FJI","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","41000000","43000000","44000000","51000000","70000000","73000000","64000000","71000000","79000000","89000000","104000000","129000000","159000000","222000000","273000000","268000000","264000000","307000000","355000000","470000000","562000000","631000000","509000000","484000000","450000000","442000000","435000000","379000000","462000000","581000000","754000000","652000000","630000000","720000000","842000000","892000000","987000000","965000000","722000000","903000000","830000000","886000000","901000000","1205000000","1446000000","1607000000","1804000000","1800000000","2264000000","1440000000","1808000000","2182000000","2253000000","2826000000","3250000000","2081000000","2316000000","2420000000","2720000000","2734000000","1731000000","2116000000","2984000000",
"France","FRA","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","6282000000","6683000000","7378000000","8744000000","10101000000","10384000000","11859000000","12443000000","14019000000","17371000000","19131000000","21336000000","26999000000","37738000000","52918000000","53947000000","64082000000","70637000000","81788000000","107009000000","134866000000","120953000000","115714000000","105907000000","104362000000","108251000000","129401000000","158476000000","178857000000","192986000000","234436000000","231784000000","239638000000","217351000000","246001000000","289391000000","294560000000","285027000000","307771000000","315748000000","338940000000","328608000000","329262000000","398840000000","470945000000","504124000000","541919000000","630861000000","716795000000","560873000000","611070000000","720028000000","674415000000","681467000000","676617000000","570758000000","567657000000","619334000000","676441000000","654658000000","581297000000","715082000000","817994000000",
"Faroe Islands","FRO","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","223000000","214000000","192000000","238000000","262000000","248000000","336000000","513000000","478000000","346000000","338000000","303000000","334000000","219000000","242000000","315000000","370000000","358000000","387000000","470000000","533000000","500000000","494000000","738000000","628000000","743000000","790000000","1015837000","988076000","783440000","780024000","987201000","1153117000","1115200000","1072552426.58888","910313043.863418","979286416.929527","1096198681.39617","","","","","",
"Micronesia, Fed. Sts.","FSM","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68000000","73000000","84000000","89000000","99000000","109000000","98000000","89000000","100000000","99000000","100000000","97000000","107000000","114000000","104000000","118000000","133000000","130000000","137000000","142000000","155000000","172000000","168000000","188000000","194000000","188000000","161000000","160000000","186000000","183000000","198000000","194000000","207000000","197000000","223000000",
"Gabon","GAB","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","32000000","36000000","41000000","48000000","56000000","62000000","66000000","67000000","65000000","77000000","80000000","92000000","139000000","190000000","332000000","469000000","503000000","716000000","617000000","532000000","674000000","841000000","867000000","685000000","724000000","855000000","866000000","732000000","791000000","767000000","918000000","834000000","700000000","845000000","756000000","882000000","957000000","1104000000","1103000000","841000000","950000000","1002000000","1135000000","1206000000","1347000000","1471000000","1725000000","2157000000","2563000000","2501000000","2983000000","3665000000","3629000000","3754000000","4055000000","3171000000","3198000000","3491000000","3816000000","2538000000","3432000000","3607000000","4569000000",
"United Kingdom","GBR","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","13034000000","12729000000","12958000000","13969000000","15966000000","16128000000","16663000000","17800000000","18960000000","19961000000","21871000000","23858000000","27661000000","38528000000","54190000000","53341000000","55744000000","63191000000","75813000000","99600000000","115545000000","102708000000","99646000000","100080000000","104725000000","108957000000","126330000000","154407000000","189340000000","197731000000","222977000000","209947000000","221551000000","209318000000","234076000000","267250000000","287332000000","307518000000","321231000000","324899000000","339643000000","340963000000","360333000000","394573000000","469732000000","521919000000","615683000000","644565000000","668600000000","522860000000","592271000000","680939000000","702840000000","662160000000","694126000000","630003000000","636731000000","641002000000","672450000000","696208000000","638251000000","694635000000","823866000000",
"Georgia","GEO","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","227000000","167000000","340000000","392000000","687000000","944000000","887000000","690000000","709000000","753000000","796000000","1141000000","1846000000","2490000000","3678000000","5215000000","6302000000","4500000000","5257000000","7065000000","8037000000","8023000000","8602000000","7300000000","7342000000","8057000000","9362000000","9520000000","8054000000","10100000000","13450000000",
"Ghana","GHA","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","363000000","400000000","333000000","365000000","340000000","448000000","352000000","307000000","308000000","347000000","411000000","430000000","291000000","452000000","821000000","791000000","862000000","1038000000","1006000000","852000000","1129000000","1106000000","705000000","1248000000","608000000","866000000","1046000000","1156000000","905000000","1273000000","1205000000","1055000000","2169000000","2575000000","2108000000","1906000000","2108000000","2326000000","2563000000","3480000000","2973000000","3154000000","2720000000","3210000000","4074000000","5347000000","6754000000","8061000000","10269000000","8046000000","10922000000","15838000000","17763000000","17600000000","14600000000","13465000000","12920000000","12647000000","13134000000","13411000000","12429000000","13629000000","14654000000",
"Gibraltar","GIB","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","830000000","","","","","","",
"Guinea","GIN","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","50000000","73000000","66000000","46000000","49000000","53000000","70000000","53000000","50000000","65000000","78000000","80000000","107000000","185000000","160000000","216000000","283000000","247000000","272000000","253000000","360000000","351000000","296000000","267000000","438000000","448000000","451000000","468000000","605000000","589000000","723000000","735000000","740000000","730000000","706000000","819000000","648000000","620000000","537000000","556000000","612000000","601000000","667000000","640000000","780000000","820000000","956000000","1218000000","1366000000","1060000000","1405000000","2106000000","2254000000","1869000000","2372000000","2192000000","4429000000","3484000000","3386000000","3470000000","3727000000","4187000000","5378000000",
"Gambia, The","GMB","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","9000000","13000000","13000000","12000000","12000000","16000000","18000000","19000000","21000000","20000000","18000000","21000000","25000000","31000000","47000000","60000000","74000000","78000000","100000000","141000000","165000000","126000000","103000000","115000000","100000000","93000000","104000000","127000000","138000000","161000000","188000000","204000000","218000000","261000000","212000000","182000000","258000000","278000000","228000000","192000000","187000000","134000000","161000000","156000000","229000000","260000000","259000000","321000000","322000000","304000000","285000000","341000000","380000000","350000000","387000000","420000000","336000000","548000000","677000000","621000000","582000000","607000000","597000000",
"Guinea-Bissau","GNB","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","11000000","10000000","12000000","14000000","15000000","15000000","15000000","16000000","18000000","23000000","27000000","31000000","32000000","44000000","43000000","38000000","37000000","37000000","49000000","61000000","55000000","50000000","50000000","55000000","48000000","60000000","60000000","70000000","66000000","69000000","86000000","76000000","96000000","61000000","164000000","133000000","87000000","89000000","63000000","51000000","59000000","62000000","59000000","65000000","83000000","106000000","127000000","168000000","199000000","202000000","196000000","240000000","182000000","183000000","214000000","207000000","230000000","291000000","284000000","335000000","299000000","355000000","370000000",
"Equatorial Guinea","GNQ","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","16000000","19000000","24000000","18000000","23000000","26000000","28000000","32000000","32000000","33000000","24000000","28000000","27000000","27000000","15000000","20000000","4000000","10000000","9000000","19000000","26000000","27000000","31000000","19000000","18000000","20000000","52000000","58000000","61000000","51000000","61000000","67000000","56000000","59000000","37000000","121000000","292000000","358000000","317000000","425000000","451000000","813000000","507000000","908000000","1092000000","1310000000","2020000000","2767000000","3787000000","5597000000","5485000000","6972000000","7505000000","6104000000","5946000000","3525000000","2323000000","2842000000","3087000000","2100000000","1289000000","2390000000","2800000000",
"Greece","GRC","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","702000000","714000000","701000000","804000000","885000000","1134000000","1223000000","1186000000","1393000000","1594000000","1958000000","2098000000","2348000000","3477000000","4385000000","5357000000","6059000000","6853000000","7829000000","9614000000","10548000000","8810000000","10026000000","9500000000","9435000000","10134000000","11350000000","13168000000","12323000000","16151000000","19777000000","21580000000","23220000000","22013000000","21507000000","25898000000","28238000000","26919000000","30293000000","30529000000","33480000000","33019000000","31570000000","44852000000","52760000000","57729000000","67296000000","84853000000","96617000000","74131000000","65907000000","66705000000","61686000000","60859000000","61983000000","46786000000","46809000000","53495000000","63877000000","62384000000","55947000000","77105000000","97696000000",
"Grenada","GRD","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","9000000","9000000","9000000","9000000","10000000","11000000","13000000","14000000","13000000","17000000","22000000","23000000","22000000","22000000","18000000","24000000","25000000","32000000","36000000","44000000","50000000","54000000","56000000","57000000","56000000","69000000","84000000","89000000","92000000","99000000","105000000","121000000","107000000","118000000","119000000","124000000","152000000","173000000","200000000","202000000","239000000","212000000","199000000","254000000","233000000","328000000","299000000","365000000","363000000","282000000","318000000","336000000","341000000","368000000","340000000","372000000","351000000","420000000","467000000","480000000","395000000","447000000","589000000",
"Greenland","GRL","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","16000000","17000000","22000000","25000000","29000000","34000000","38000000","46000000","48000000","50000000","53000000","61000000","72000000","95000000","106000000","128000000","129000000","160000000","179000000","275000000","328000000","294000000","278000000","265000000","274000000","296000000","360000000","507000000","519000000","399000000","445000000","408000000","456000000","346000000","363000000","434000000","469000000","397000000","409000000","409000000","365000000","324000000","387000000","460000000","546000000","593000000","660000000","757000000","895000000","742000000","808000000","915000000","861000000","955000000","867000000","667000000","734000000","760000000","829000000","986000000","957000000","1066000000","943000000",
"Guatemala","GTM","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","121000000","121000000","119000000","171000000","202000000","229000000","207000000","247000000","249000000","250000000","284000000","297000000","324000000","431000000","700000000","733000000","839000000","1053000000","1286000000","1504000000","1598000000","1688000000","1388000000","1126000000","1279000000","1175000000","959000000","1447000000","1557000000","1654000000","1649000000","1851000000","2532000000","2599000000","2781000000","3293000000","3146000000","3852000000","4651000000","4560000000","5171000000","5607000000","7659000000","8127000000","9475000000","10499000000","11915000000","13576000000","14547000000","11531000000","13838000000","16613000000","16994000000","17518000000","18282000000","17640000000","17000000000","18388000000","19699000000","19882000000","18205000000","26607000000","32116000000",
"Guam","GUM","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","750000000","640000000","680000000","1076000000","705000000","713000000","760000000","1070000000","1050000000","595000000","809000000","1250000000",
"Guyana","GUY","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","86000000","86000000","74000000","69000000","87000000","104000000","118000000","130000000","110000000","118000000","134000000","135000000","143000000","177000000","255000000","344000000","364000000","314000000","279000000","318000000","365000000","438000000","283000000","231000000","213000000","226000000","241000000","265000000","216000000","258000000","311000000","307000000","442000000","484000000","506000000","527000000","597000000","630000000","540000000","480000000","573000000","584000000","563000000","576000000","651000000","788000000","889000000","1059000000","1312000000","1161000000","1397000000","1771000000","1997000000","1875000000","1791000000","1492000000","1448000000","1644000000","2410000000","4040000000","2250000000","4376000000","4204000000",
"High income","HIC","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","97987397711.5436","103301760874.722","111276472701.232","121975930519.829","136513891409.803","149619275658.452","165491633655.749","174678282095.554","195906175318.676","225268190149.325","259858001242.202","289448045958.28","344212167748.087","475217448314.532","682623297438.632","690349921195.347","799120176544.695","912808909839.464","1059081635790.47","1352697561321.3","1621518403893.54","1574408636524.91","1482703944431.9","1455302396274.94","1581705162770.13","1600180760828.43","1782383907019.33","2118726299131.4","2426950906646.16","2631703079830.11","3011339072882","3088444291334.18","3273245890217.78","3171402273805.64","3611302792157.04","4281027420159.64","4476574698492.9","4600958969325.09","4608441302518.75","4836109518539.54","5438146465494.78","5189548613971.53","5360131828996.68","6215754282100.9","7450935945764.47","8351951784278.55","9483449143895.37","10758213423393.9","12140409076683.5","9223279037968.34","10885842588208.9","12790954644291.8","12756962859173","12844364002630.2","12987173697000.9","11508764825979.5","11297439460836.5","12330939550738.6","13472706102789","13141504490441.7","12232436934724.2","15170409286336.1","17361378261433.1",
"Hong Kong SAR, China","HKG","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","1026000000","1045000000","1165000000","1297000000","1496000000","1569000000","1767000000","1818000000","2058000000","2458000000","2905000000","3391000000","3856000000","5655000000","6778000000","6766000000","8838000000","10446000000","13394000000","17127000000","22994000000","26136000000","24867000000","24409000000","30444000000","31195000000","35942000000","50691000000","70325000000","77662000000","84725000000","103883000000","127340000000","141308000000","165878000000","196072000000","201284000000","213297000000","186759000000","180711000000","214042000000","202008000000","207969000000","233249000000","272893000000","300160000000","335754000000","370132000000","392962000000","352241000000","441369000000","510855000000","553486000000","622277000000","600765000000","558770000000","546520000000","588913000000","626616000000","577834000000","569769000000","712358000000","667554000000",
"Honduras","HND","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","72000000","72000000","80000000","95000000","102000000","122000000","149000000","165000000","186000000","184000000","221000000","194000000","193000000","262000000","382000000","400000000","456000000","575000000","693000000","826000000","1009000000","949000000","701000000","803000000","893000000","888000000","875000000","827000000","940000000","969000000","938000000","985000000","1120000000","1404000000","1635000000","1879000000","2145000000","2631000000","3233000000","3530000000","3988000000","4152000000","4382000000","4774000000","5827000000","6545000000","7303000000","8888000000","10453000000","7372000000","8907000000","11126000000","11371000000","10953000000","11051000000","11175000000","10559000000","11409000000","12462000000","12149000000","10241000000","15034000000","17573000000",
"Heavily indebted poor countries (HIPC)","HPC","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","2943721642.05249","3177382735.99704","3115141134.5533","3278397794.07787","3549811990.53748","3924281953.32197","4124271361.23957","4275283771.29981","4532413010.05101","4768114812.23962","5385429056.06692","5938460990.20641","6134368981.6359","7760813452.14948","10819835109.9912","12458523829.9691","12342203460.0579","14607389610.9613","17458259027.9092","18892876923.4814","25225194604.7909","24260959959.4739","21851903877.3644","20718290447.7906","19140822975.1344","20124444348.7699","21728441028.5989","23184486360.7337","22948784558.5451","23408964267.58","24456867950.9034","22929397830.2266","24815012247.7354","25080553297.2835","24993045451.4097","29311105018.4937","32618298090.1387","32516708521.9403","34999115000.2919","36214166469.4364","36227242354.452","39458997627.9299","41993707646.344","48647321444.6809","59864419113.472","74142279713.229","85732543023.6199","105156267295.681","131590677610.736","115627033681.272","135827264355.8","166787942560.881","187280871892.296","199873954999.655","202945782141.019","191321320362.125","173367124398.359","177356275165.435","193311872396.428","194052168655.774","174732045626.529","214610477412.268","252380674198.564",
"Croatia","HRV","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4500000000","4666000000","5229000000","7352000000","7784000000","9101000000","8276000000","7799000000","7887000000","9147000000","10711000000","14209000000","16612000000","18599000000","21477000000","25617000000","30728000000","21123000000","20067000000","22663000000","20832000000","22022000000","22809000000","20571000000","21903000000","24829000000","28203000000","28160000000","26830000000","34527000000","44307000000",
"Haiti","HTI","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","40000000","33000000","37000000","39000000","41000000","34000000","38000000","36000000","38000000","39000000","55000000","60000000","69000000","83000000","125000000","149000000","207000000","213000000","233000000","272000000","375000000","461000000","387000000","441000000","450000000","442000000","360000000","399000000","344000000","291000000","332000000","400000000","278000000","355000000","251000000","653000000","665000000","648000000","797000000","1025000000","1036000000","1013000000","1130000000","1188000000","1306000000","1454000000","1619000000","1682000000","2315000000","2124000000","3146000000","3020000000","3170000000","3580000000","3734000000","3683000000","3423000000","3890000000","4822000000","4513000000","2971000000","3207000000","2987000000",
"Hungary","HUN","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","976000000","1026000000","1149000000","1306000000","1495000000","1521000000","1566000000","1776000000","1803000000","1928000000","2506000000","2990000000","3154000000","3919000000","5576000000","7176000000","5529000000","6522000000","7990000000","8682000000","9190000000","9160000000","8870000000","8555000000","8130000000","8185000000","9595000000","9860000000","9370000000","8865000000","10340000000","11370000000","11080000000","12530000000","14555000000","15465000000","18145000000","21235000000","25705000000","28015000000","32172000000","33617000000","37755000000","47808000000","60538000000","66552000000","78262000000","95565000000","108940000000","77761000000","88178000000","102440000000","95176000000","100111000000","104897000000","91973000000","93880000000","107519000000","120741000000","120590000000","116020000000","142917000000","163141000000",
"IBRD only","IBD","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","28597425850.6469","28906306908.7941","28290799398.7636","29739383923.2859","33098747256.4193","35177669357.957","38469107505.6582","39422606597.9304","41897406139.9133","44535080971.6793","50017417982.6442","55764427339.5066","64258826133.0585","88558914505.9837","142600709440.353","168416442870.983","171554054356.111","192950664472.971","220964083237.272","258869913699.097","352290203173.747","388544254251.391","343731781285.988","316310633555.175","322505590092.49","320331111976.16","323320035077.602","354958522931.603","422146859431.368","456834869803.909","485982824343.184","533505465991.86","608479989091.476","666410552095.85","762794295412.071","925525018258.158","1011394846821.21","1092573757579.42","1030918392448.24","1029442869127.59","1231621728054","1233710377550.13","1322428730016.97","1590841297893.08","2071550311715.87","2485446664659.33","2955532513648.3","3612211848029.82","4471625990371.08","3526773243239.94","4595550318036.74","5685836796843.81","5922282237989.02","6131528168246.91","6069331000000","5203933000000","4915171000000","5675970000000","6387426000000","6221359000000","5710465000000","7533006000000","8379843000000",
